title,source,date,url,category,thumbnail
Veterans and First Responders to Receive World Cup Tickets,City of Arlington (.gov),2026-06-04 19:41:41,https://news.google.com/rss/articles/CBMirwFBVV95cUxPWnBZRUFUQmc0QVgtaFA2V3JPcTlIVWx3Y2E1dE5Wb0ktR2R3Z0RyMEpqQVI5c0lFb0hyZnhUV3A3U2JRaEpiUnlEMVBJZ0VRRk5sY0FLSkxMMm9BckVFVkZ0VnF4NEZKUEVVVGk3NGdyRl9tMElqVHJZdkdfeVlSRFhtRDJMRzhIYWZXRk9ld21ZbTFveWFGOU54MDVYVVhsR0ZuV0FFZ0VTMzJyWVhN?oc=5,tickets,
"How to buy World Cup 2026 resale tickets: FIFA Official Resale, Mexico resale, information & more",Goal.com,2026-06-06 07:18:55,https://news.google.com/rss/articles/CBMijgFBVV95cUxQSEZwd1FWazFLUzluRndVSzlTOUJPb2tnX2JXUnhHUEhvaG5VNTZZenQ4QVR3Q1B2UUlJcjFhM2lCSl84OU1PV2g5WE9rRGgxZ3FkZVhyZnVtN293U2hNWXp2dHN5VGVKNkRPd045REVmeHlSRzRIeDZxQjY0ZmVCNHgxVDYyOTJQUTZpVUpn?oc=5,tickets,
"Norway World Cup Tickets in Boston: Prices, Dates and How to Buy Seats for 2026 Matches",Yahoo Sports,2026-06-05 22:45:35,https://news.google.com/rss/articles/CBMigAFBVV95cUxQaVM2a1VJVk00ZG82TFUwbXhJaFJaa1lVaVNNWFZWdjJWc1dXRDVhNjNiVk40ZHE2YVlkbXZ0SEpPcUhlX3lVVWFnWC1admROU01ncWJJbFNpakN0Z2YwUFBSSEtiQURYRF9QWUJVcHczbVdyTWZpeU5QS01uamVrMA?oc=5,match_reports,
"How to Buy FIFA World Cup 2026 Tickets Now: Official FIFA Sales, Resale Options And StubHub Guide",NESN,2026-06-04 17:15:00,https://news.google.com/rss/articles/CBMiuwFBVV95cUxQZHQ2anRuN2xXZzBLLW5FRmFLZUljejI2bWxDOWF5bkk4SFdtM2h0OHVDT2R5ZGp5aDVER1NWZkM3RlEwRFRvNDVMdWc5cE82aEJWRXM4ZkwxWWEwbVkwbWJnZEdZSXA5alJFLWNxTGRRTXp0bGtMdVM3bW1uV2FsOG8zd3NrQmhJQnFKc2RIZjVsa1FYRWJhaGdyVDhYRFhrVXJMb2VXN0hqbi1SbEpVaVJMWmI5UzN3UEVR?oc=5,tickets,
Mamdani secures $50 World Cup tickets for New Yorkers after negotiations with Infantino - The Athletic,The New York Times,2026-06-01 07:00:00,https://news.google.com/rss/articles/CBMilAFBVV95cUxPcXJGdEg4NU0zS2NWblA1N044cVVPR2U2dks3SjhmYURwQS1qdTBMRHB0SDJKRXR4MXBBLVVZck13SjFqSEplR3c2NDNaRUdna3d4Y29UMjdSdFk3OTdfS1ZuOG5WZjlDM01vSnN4Zy1YZEhydjBGMGlwRUtrM2RJM1FsbTNkT2R1alRIVktwUk5UNUhp?oc=5,tickets,
Scotland World Cup 2026 Tickets: How to Buy Seats for Tartan Army Matches in Boston,Yahoo Sports,2026-06-05 19:02:55,https://news.google.com/rss/articles/CBMigwFBVV95cUxPYUVrcS1wYjl2X0w5aTJ0ZGRrOG8wZF9GcG1xQ0hJcDVRNWVVaGt6S2tlYVZIdGRYUllBcnpIZ09rVm43R0phS25LdEJheE5vaXhLZHh1X0I3Wjh1NFM0SlhMVWNZR05ielVsR0JFX2ExMURhRkx5NGU3QUREeGY4Qjk2WQ?oc=5,match_reports,
Ghana World Cup 2026 Tickets: How to Buy Seats for Black Stars Match in Boston,Yahoo Sports,2026-06-04 18:37:03,https://news.google.com/rss/articles/CBMif0FVX3lxTE8wdE54dXdLS1lpVGFkNzB4cm56MVZTZzhVa1VOY1FvRlRzYVFXQ0ZqQkdPNDFlRWFPZmZ0LUlUS0RMeTV5WkhfaDdqd200YldXSmpPcDFnOXp6MEt2S1V5NXRnOHJmdHVCa0NDNWRaTFlRSUZXZDJrQ3FVQ2NocWc?oc=5,match_reports,
"Free World Cup tickets for US Military, Vets and their families",PIX11,2026-06-04 17:00:43,https://news.google.com/rss/articles/CBMinwFBVV95cUxPOTg0dXNvZlBadms4dTAzaHk3aTdxd29pLV95aWJ4amRud3duNC1jZkVYbG9ubjZ4dTBUU1dwOVhLZzI5SVZFLWFCWlFsYThZSks1NEUwX1FsM3luMlRoR3piZTcxQ2V2SFphYUxlNzF4aEloVFdLaHJHZmxWUkNGTXRZeUFKQlRqUWxiVEVoakNxbkkzQmRGeVZqUURlQnPSAaQBQVVfeXFMUC0wMHJoUGJxX0QwM2FrXzZTOWVoanhBbUVqa2I1NHAyNXJWRkhFczBGbTZ2VjFKYWRSREJCVGlFb3puYlFVTkFfcU82ajNOYkdVdHVjTHB0SVViNkNkVHBtQ1dhXzMtSlQ0MXlnM0VXUHJKOVE4dEM2YlU2UXVFUFJ4eUdNLXRwNWZFeUlmVmloMVZXNUM1Y1Y5ZzF2TVFQRzc4ejk?oc=5,tickets,
"Bank of America, Vet Tix offer free World Cup tickets for veterans",NJBIZ,2026-06-05 18:36:50,https://news.google.com/rss/articles/CBMihgFBVV95cUxObVYyWEZ2ZWRLblQ4N3RaVVlmNkVJQ3NSZDBYY2diSEhibkdfZlJ3M1VxaUJROE5ueWpqRTBuUFlFbG9LVnc4bzJ0dUtob0FfWkltaV9IS2hIbDZvdHVmSU44dFhVekc2ZjZMajhabkpXSHJ4eFhSWmpOY2M0WjZNNGxjeWlNdw?oc=5,tickets,
FIFA cancels mispriced free World Cup tickets after website error,Reuters,2026-06-05 14:28:52,https://news.google.com/rss/articles/CBMitgFBVV95cUxPd1pDVjY5Wlo1aGM4RHVleHdZQUJTZ3Y3dlBzTHF2b3lHRXdpeUZFYUhPaE1URnc1ZTJNcURBSFhzVERaVnp6NE5HQU5POG11WURJRF81aUpoaW5sN3M2RlN4ZWhMODdBbUhYWHdRNW5SbkVjN09QRDRYeGluWXhDZmVEbUx3aXZSdDVmVXZWT3lMNXVQVFhtZG43Rm9XajRNeTN3dy16b29sTVZndXhad0dnQTdyQQ?oc=5,tickets,
Morocco World Cup 2026 Tickets: How to Buy Seats For Atlas Lions Match in Boston,Yahoo Sports,2026-06-04 17:54:00,https://news.google.com/rss/articles/CBMihgFBVV95cUxObHE3SUZFUnpnNGk1WWRJNGhVTDdnVE9WR0RNRFFBZ0JPQ1UxbGdEYndJUTdyM3Z6QzZMZWp1bVFEZDc2NzNQenVkOGNiSlFUVHFkTU12Tnkyd01qelFiakRBaWVjcFI0dFJzSnh6RlN1VXE4U3p1TU5Vejd0ZjlnWWZNbUhCQQ?oc=5,match_reports,
"The most expensive World Cup 2026 tickets ranked: World Cup Final, $30,000+ tickets, Argentina and more",Goal.com,2026-06-01 15:15:42,https://news.google.com/rss/articles/CBMijAFBVV95cUxNRGFoWkRuZzN5bmVjdVRWOTI2dFhkX0huakw3TFYzdWJsUktfYThISUxKR2RYYlU0ckhXWUgwRkx2OVJXanBSMm1wWGJ3NzNUaERtMW4tMk01U1lXR0ZkX1JWSE8xNXJVbWJnMl8wYVpTR0MzWHVJanNPMFJxTjNCNnQ5WG9SZU1UOGszeg?oc=5,tickets,
France World Cup 2026 Tickets: How to Buy Seats for Les Bleus Match in Boston,Yahoo Sports Canada,2026-06-05 05:30:59,https://news.google.com/rss/articles/CBMif0FVX3lxTE9HOVBaaURnbWFSM3M1ODFYVzFCaWhBbFZkZGNmdDBWTWl2OUthNjB0QlpFVjRVa1NXcXZONmk3ajFUYW80QlpkX2lvd29RalYzRjNsS1hZTXhneXR5aGo3Qk0zMENaVjlXOGhPbEc4X3N6R1V2R0d0aVRmUGdwbWM?oc=5,match_reports,
England World Cup 2026 Tickets: How to Buy Seats For Three Lions Match in Boston,Yahoo Sports,2026-06-04 17:41:00,https://news.google.com/rss/articles/CBMihgFBVV95cUxPeE9uYWJjekZLRVZmS0R6amJHa2xzVHoxQ1VwN0M0S1MwSzRTVkFTNnl3eVNMWmltZUx0Vk9Va0hhNzNYNmZoYm4xaC1zNUZHc3R4ci1GR21sby1ER1NSb25CQ0JqSklCU0QxQlFzYTRnVFFQT241SWVvSnlIdk9ySW5pV20wZw?oc=5,match_reports,
Haiti in the 2026 FIFA World Cup: Ticket Prices for Tournament Matches in Boston,Yahoo Sports,2026-06-04 16:37:00,https://news.google.com/rss/articles/CBMif0FVX3lxTE83dGZ5d0FkUm42emZkSk1zWWx5bk9LaTFyRlBBTVcxSVdNcmZHY05XWkxhSElIUGdQNzVDTGtlUUtuMXhZQXdvNGNkeVBFYW9yMjdYMlpZMFZnNzYzLU96eUNUbTFnbXFVTGlYX1BpalVxOWZjeTBlV1R0aDVwSG8?oc=5,match_reports,
"Mayor Mamdani Announces 1,000 Affordable World Cup Tickets for New Yorkers",NYC.gov,2026-05-21 07:00:00,https://news.google.com/rss/articles/CBMisAFBVV95cUxPcXRWOE5pZnVER244X1daRzY2a3R4S3BTLTVHZFhpdzUxLUFWN3RxaWpGeE1PaVRnakpGYXAzeHNPSzFpUUQ1dWhEbWw4SGh3OE1ueFhHTFFfeHBuY08yeDU4UHRybG14T0dpbDBZQXBOVTJrYUc0NGptcUZPSC1UUHBoa1RmZHpIekd4TzFCeExBaGg0ZUpnUGI1a1VKekNuYUFpSVBmbGZVU3FLUGtDTA?oc=5,tickets,
"Verizon drops 2,500 free FIFA World Cup 2026™ tickets | About Verizon",Verizon,2026-05-21 07:00:00,https://news.google.com/rss/articles/CBMilwFBVV95cUxQQkFhTjVZVmVSWk9FZklKNWQ4VWlCeXB2cl8zUmFldXdwY3Nrb3BrVUVWeWVpUXRRVXdJS1VzQU10czFVUnBBN0Y5WUtYYXJ5akhONDIxR2xDcl9xZnJXUmRUSlpkdGdSLWtlMjNsVnNzSjBScmF3RF93M2U1aFJxNDlvRl95WjZHbm9BNU8wTGJtY3JBV244?oc=5,injuries,
"Seattle-area youth score free World Cup 2026 tickets, snacks and scarves",Seattle Refined,2026-06-03 20:12:48,https://news.google.com/rss/articles/CBMirwJBVV95cUxPWnRmclVGTWZXRTc3WmpYWFRUWEdKdHF0UjY3bmhYZkNCOUtpUGJ3NHpqRmFrc2FIOUNUamItTW5BbjRFTDFqUWIxQzJ0bkdsbWVLejBVTXg4NnVybDhub3AtSG1nSnJTSXZSc3BFc0pMSWJXaWg3dWRUTjh4QWN6NEZjcF95U0ItcTUtS0tRMk1SMnZTRjhrOUU3eVI5LTByNzh0a3dWaXd0LWRnU3NnQjJLX05YeUZyai1fYmJKS1J5SGwxUGF3UkJ1Y1RtWnZDUmg1VDlVcnJnSW5nTDl2eXAyV3pkVEdWakhZUlhmY2c4V0RCN3FTSmd3c3oxVlh1NmlBeDBnQW9RVXhSbW10OTZ5eHYzV2E0S2VxUDJxMWdfcS1oNFhEMUJGMjh6Zkk?oc=5,match_reports,
FIFA cancels World Cup tickets for about 60 fans who got them for free,Al Jazeera,2026-06-05 14:05:17,https://news.google.com/rss/articles/CBMiuAFBVV95cUxNX3JQZHlHSXZGU0ktRjFIT2l1QmNYak1zekhmM0xWREtTTExaZTI1dm9TSnBrRFBRcTNCRTF6eEhxRjFSc29XUS1ndmpUR3Zkc3djTEV0TUJiSFVNc0VldlpFNHlvV2k5blI4cnlvNFhhZGdLcDFBMXFFXzhBZFBSbnpNR1hXaDFtSmZGQ01Ca0VYTzY2czR0NG1LY1hCRXdqcEpnWnlXMEJwTDhqODNHbi1BaGFtU1F20gG-AUFVX3lxTFBKenBPVmlHWV9GVV9XUzROVGZIay1laExva1MxRmJhREY5SWd0UVJaNHVfeHNZRHFlQnFpSEJzaFExSEhTcXNOTEw1TGZNTFZnTjBibElpLWFabWE2YzZmeEE2SXZ5MTNZU1lwSlg4STZ0SFc5WHlsdGY4MFFTTEc2ekJOaHZ5MGVWMG5WYUt1RmtDZm9ZNlZ3dW9aQVRyN0V6NlpsUHlOVDEzbWxYeTd4TmQwWjhudllEb1hla2c?oc=5,injuries,
Is StubHub safe for World Cup tickets? A 2026 buyer’s guide on securing tickets to the World Cup,Goal.com,2026-06-02 07:00:00,https://news.google.com/rss/articles/CBMigwFBVV95cUxPMllacGVHQkRKazdVWXVxZEhoTzRBeWNEV3d1NW83SzdiUDVjYWxBOE1zdlNtX1JRdW4yaG1jWjZJSS1UY3ZkQXBZbGxSVWFUcHpGV3JSaXdMZ0g2TGZUWGdETWZnbVNsMTdhLWx4YlQ5bmpxZnVlb0dSMVpIS0pFZ214cw?oc=5,tickets,
World Cup Ticket Buyers Outraged After FIFA Allegedly Downgraded “Category 1” Locations After Sale,TicketNews,2026-06-02 21:06:50,https://news.google.com/rss/articles/CBMizAFBVV95cUxOaG51WkdVUHBmNUJRbnBHMW13QkpicmRYLWRJWGNEYndMNGVybHZQNW9iZjhIWkJVVHBVMm15dUUwMUtiLS1fNWxtWEc2Zkd5UkFUUDJUcFZjU0VRMURrMXlNLTMzOHI0VklzR1V4WDc2TFJ6a2NNZDF5cWRpTW8zWGp0dXlJdDZwNkRXUTROclpncmxXbXZNemlDZTN5d2NNdGNSQVlpTXJpaWhVNWY2VW5VTXEyQ0xsREU2OFlsb1dvQnNsUHFKanlIMDQ?oc=5,injuries,
"$6,000 on tickets, a dodgy hostel and a seaplane: my Socceroos World Cup odyssey is about to begin",The Guardian,2026-06-06 06:47:00,https://news.google.com/rss/articles/CBMiggFBVV95cUxORjVEelhTX1JIak9jX1YtSUMtdmJLLUxaUVZYMlVRb2s4Vk5iSVBqSlRRWHg4dElyVU8tV2pBeHo4OFpRaGh0LWJrNDZySHBUNUFkLTd3b01QbEVGbm43ZEhFVG5DMDBzOVZ5OVkwbndoWUU3TFJaSDNRYXVFZjZhUi1R?oc=5,injuries,
"How to buy World Cup tickets after the lottery? Guide to official resale, where to buy & more",Goal.com,2026-06-02 07:00:00,https://news.google.com/rss/articles/CBMikgFBVV95cUxNS1B3QkV3VjQ3alBYRTctc3dkZTlTMXQ1cngwQ3pmOGNYVnlOYVlNYUVwdkRPZ1dhTEpCUXg4WGFWemhJbjlfYXdNNm1oYzJ3RkwwR3hjQVZZOGp0SXg2RDFHcXVqbzhWLXZhNXplNmcxQ0pWdmdFbTNKUkpXakZwN0JGRmUzcWpNR1EwUlU1QWhXdw?oc=5,tickets,
How 60 soccer fans received 2026 FIFA World Cup tickets at ‘0 USD’,hitc.com,2026-06-05 12:01:20,https://news.google.com/rss/articles/CBMijwFBVV95cUxQb09JRmppMXRreW9IYmtVWnRXNVpfLVVEeXIwellZMDZvMG9oekVXX3F1VWthRzZEbVJ5Q05fdlBFWkJucU91LUthdDhISVVONVdLeHp2VUVFcjVXTXcyMW9TNzdmS2xoNWZ3aHBLalZ3UmwtcElQc0w3TlVFaUF0akV6UGpsdTYycEJUMzdlRQ?oc=5,tickets,
Why 2026 FIFA World Cup Resale Ticket Prices Are Falling,Forbes,2026-05-19 07:00:00,https://news.google.com/rss/articles/CBMitwFBVV95cUxNV1k2Y0p1cUFJMHhLWU9rbGNwNHpCMGhSb3hmMUowRWtwc3pSZG5CZk5PMW1ETVVNQTZiZlUtTWdpNmRQQ1ZDY2gzcEowTlhxUGhjUkdBZVdwTTRZQUdZdGFVYV9ZbzlkUDBmNm9oc1NEbjJ4Q1FhRmlDdXpFVjNYZDV6SWdyY2kzMTdyT0FPNWRZZ2kyVkhtR21URHg3Z0RHTjV6ZTBUbEpiNnNxVm5KLVU1aEsxdGM?oc=5,tickets,
"Bank of America, FIFA, Vet Tix offer free World Cup tickets to veterans, first responders",KFOX,2026-06-04 17:30:19,https://news.google.com/rss/articles/CBMiwAFBVV95cUxPNWR1bmFSM3VMQ1QzY2gtQjJNSDZIOGlZbUVpSmNKYU5MWHBLQzNLeVlwVzZvWGpsTEdaWFR6VVRqSUQ0VlFITzNDd0VhQ29PZkd5OU5nN1ZwZDdLRmVYdngwRGQ4MnFVVUlYV3FzYmJlTVRDdTh3UVJSMjFMMjYyblJwS1JBbWoxNW0wamN6bmlvUURrU0YtVzNkN0VndExESHFLSmljdGtlNjk3aDJQSk8yYUJDZjNnSlQtdnBZR2g?oc=5,tickets,
‘I don’t want to give my money to Fifa’: Toronto turns its back on the World Cup,The Guardian,2026-06-05 19:00:00,https://news.google.com/rss/articles/CBMie0FVX3lxTE9mTDlDT0Itbkl2dEROMXZQS2dnWUl0MTBvbmFCaUhYdXpXOGNNNmlnNlo0eUVlU3VEeVNwNjZleENSQVZrdm8yUXA3eFdFMVhkMHdrTkMwY040aDVKTk5jQ2VhT1o4eTltMXN6OXhsbVlqTnNuaVhQYlBLTQ?oc=5,other,
Get your Uzbekistan vs. Colombia World Cup 2026 tickets on Tickets MARCA,MARCA,2026-06-04 21:36:31,https://news.google.com/rss/articles/CBMivwFBVV95cUxQa1huWW1oWFhwX0Y2WjRWUGZDcGFURmdUeVA5Z3N0dnVFVGZsd29JeGhfc2ZZbnpDNkZqNXYtdFEyQlQxX2NUQVpXeEFMRVJ3eUdhOGpGdHQ1aUtBV1ZSeW93Y0Mzd0E3QmpIOHN3cDlaOUhEcktoQ01jYlFpNkV1UFFVbEtxTzFCTEtqWEZvWGlwaWpSVEZIQUJ0NFZCQzZtNlVYMWFlOXltdzNVVk4zVjEzQ0RUN182Nk1uLUJHa9IBvwFBVV95cUxQa1huWW1oWFhwX0Y2WjRWUGZDcGFURmdUeVA5Z3N0dnVFVGZsd29JeGhfc2ZZbnpDNkZqNXYtdFEyQlQxX2NUQVpXeEFMRVJ3eUdhOGpGdHQ1aUtBV1ZSeW93Y0Mzd0E3QmpIOHN3cDlaOUhEcktoQ01jYlFpNkV1UFFVbEtxTzFCTEtqWEZvWGlwaWpSVEZIQUJ0NFZCQzZtNlVYMWFlOXltdzNVVk4zVjEzQ0RUN182Nk1uLUJHaw?oc=5,tickets,
"How to buy Haiti World Cup 2026 tickets: Dates, fixtures, prices & more",Goal.com,2026-06-04 06:52:11,https://news.google.com/rss/articles/CBMifEFVX3lxTFBRUE1MSWk5YktDYkFUbTFieGctTGlwbUU3TXp5aGZ4STJlSWtDaFE3QWpqR2dMMC0wOFBHVGtSeDZCRk1wbW13Y0dLbmM5Y0E0bUQ5T1h1OXliT0dzYzVMemFZVXhiRHNDcHJJNWYyVkloejdUNkFqUjR4NVE?oc=5,tickets,
World Cup 2026: a visual guide to the stadiums across the trio of host nations,The Guardian,2026-06-01 21:44:00,https://news.google.com/rss/articles/CBMigwFBVV95cUxPbmNQQmJCQW16MGM3aDE2enlzQ0tiT2QtZ055MjV1bkg5NUF1WFNGLVhrU3RsSGpqZnhMZDdpWGNuYlExVkRYRmVsTWZMS05QTkdEMnBzVGlQd1JPVGpVNzk3Zl9razdfU3VoTTdNcGRJclVMNWtHNEUzSTNNdk5GQlB6VQ?oc=5,venues,
FIFA bans reusable bottles at World Cup venues citing safety concerns,Reuters,2026-06-05 05:49:43,https://news.google.com/rss/articles/CBMitwFBVV95cUxON1RkU1ZJMFlGRVk3X0FuZzg3YkZUM3VFNHNDRmpxY3N1aUNrcE1YSkRwU1JQbk5Qb3hLVTE1bDlYOHJCYXBWcUxIUXpFczFuSGR0WkJiU1U2QnZneWpxcXdiRERLT3FSZnJEbVN0NVh1VE9NVktDU1ExUHl0Xy1QcXJuVFlmY0hFTjVWNkZmQk55aC1RU2NtT05sYnZZSTVKMHJ3WTRFZjZGWllfTzl4NnUtMWhEXzg?oc=5,venues,
WORLD CUP 2026,BBC,2026-06-05 06:25:47,https://news.google.com/rss/articles/CBMiiwFBVV95cUxQZ0EwU0wwU1NoOU9qZHVNeE9BaDI5TFBBdi1Ca1RFZDgyV2NCcTQ0VDdBTUdPUDhtRGxaakd1M0pmNDdoYVo2S1pwWTZaMTE3c2NjRGJITml1QUJydXlubEJ6SzRKQ25ZdnIyd3V4cGs0X3Zuc3F4VXVuMGNIbm1iczNhV01PSmtqTTRF?oc=5,other,
58 venues across Singapore to screen selected World Cup 2026 matches live,CNA,2026-06-05 04:27:47,https://news.google.com/rss/articles/CBMiqgFBVV95cUxORlRLVDFtcHBOOGhKdU9yZ0l6TGtHNGtQLWJKaHFkcmxpR3FDaFM3M2dpSm8zZFFwc3NYb3g0TmJqc1BkVm1LXzJaUk1kYjg0aUhicy1FZTlaaWF5SUItUERSMmxnSGVFSjdaSFJaSVQ2bDhlYlBfRlN0MGxCR09wU0h0cjcxTy1iNWM4NXM1a1MyN2xhX0NDNDNMU2VHMlhsd2pmcXU1dXF3dw?oc=5,match_reports,
World Cup 2026: FIFA bans fans from bringing reusable bottles to stadiums,Al Jazeera,2026-06-04 06:07:19,https://news.google.com/rss/articles/CBMiswFBVV95cUxQWDBXYXVxcEF5S19GSlF4TU1XZGdVX1V1TmJvaEkzeE5XSFFMcUdTUkw5eWtWdk9JOHZoRDJJbnVwUEIzTkR6LUxQeGlIMEN1b20zT0tjLUFhazdfSlc4LTBST1JRSHBpX1RQUUpZUEJQa1ktY250VHVmalFDUEFlWWRsMjdTRTNuWlNXYmFvaDRWbjJLcHY5eFFJeUx2YjNUNHZmSDNaWUtpLS1nSlk1TnVoVdIBuAFBVV95cUxNekdhbDMxdC1lbXpLeWsyN0laUEUzSHBhclZqZklsSFZYWXZTeU5JbXBmcFpKODBFX2NzeGY2bmFRQTREYjFMQlc0Qk14b3hQay1OSzJ1YjFxa1k1ZElwWU16ZG1TSl9Nb1kwVUJIcWVEMEUzbEpIaEFsbVcwZERFN1VOMmZVVXNDUWpTMUtob0VlRXd1TTlDYy1tN0p1NTVOQzlPcmNoQzV4R2Z2QkcwNV9FekFBRlRp?oc=5,venues,
"World Cup 2026 Venues in Mexico, Canada, & United States",Yahoo Sports,2026-06-05 17:47:46,https://news.google.com/rss/articles/CBMigAFBVV95cUxQQTcwb1BQSHpnUFBZY3VuX1NvNjNsQV9kS3NfM0paTVA3UGw0dmtWZ3JLNjFiNUh2cGJYTW00Zy1QQ1BTdXMzRURCUnBYSHFvSnRUNUVpdkY4RTlDdkRLblUzdUkzcWxKdlNoaExCcmpZQk5ENzNhZVlNSGNxQnJTOA?oc=5,venues,
"World Cup 2026 fixtures: Full schedule, venues and kick-off times",the-independent.com,2026-06-03 13:33:00,https://news.google.com/rss/articles/CBMitgFBVV95cUxPZmJBM1NfMXp3WUJPaXdUbWc1MUxRU2lTS2Nzek16SUlyVnliV1lWdnNVTVZIaEkwS0s0TkRROEtER3J6UkxzaTg5OWpIR1pGMnYwc0xKc1BnckpkZGkwMVptWFFzT3Z3MDV6NEtKSTRzaWxPSkVfVmxEcl9tcXVzYno2bDdvbnhQcF9QRklfajh3VFZ1SzBoa0s1MGIzNExVdHk1bzJzbjlYbVVSQXNYVFluSGgyZw?oc=5,venues,
"Women's T20 World Cup schedule, fixtures, times & results",BBC,2026-06-03 16:35:45,https://news.google.com/rss/articles/CBMiZkFVX3lxTFBCTE0zazVwVzUxTl9GWmM2eEN6T0syaDZQY3EtclljS2xmTW9uLWNTY3hLY0trUF9IZWZTZ3JPdngtb2FRc19VbGxlSHNhZHl4WHlVX19fX25BR3M2YU5DdDAyUzU4Zw?oc=5,match_reports,
"England’s World Cup 2026 fixtures: Dates, kick-off times and venues confirmed for Group L games",the-independent.com,2026-05-29 07:00:00,https://news.google.com/rss/articles/CBMiqgFBVV95cUxPR2Vuc2lHMHpwX0psaDhGRXB2UkpXM3l5Y2Voa1Ewa3k2a3UzM01SM3dyMkpOSm4yXzgxcTBJODR1LXNjeExrMUlETkRSSno5MlRnVndidWRnV01ZRFpnbDQ3dFVCRk5xSHc1Q2k2Mmt3X1ZVTW5WbXROZllEaTFrdVNra29peDFhaTVjRndYa0Z6R0huWkhIY2VVUkdBaDJheFVFNVJpZlhWdw?oc=5,breaking,
Full 2026 World Cup schedule by day,Sky Sports,2026-06-06 10:04:39,https://news.google.com/rss/articles/CBMihgJBVV95cUxQOFF2YnY1VWhyXzJmQV9mNHFDTnNBdXFPOHVpSmk1dkRGMjVDVFVJSjNFdWdnR0hlZS1qclB6bGlQSnl5U2pURjBQZ1VKWk1uOWdPSU1kYk9IOVJIdWw5ejRsUlpYRkZrQms0SmxmZllqTUVFRGt6NWE5TjFXQ0pFNFFMQ2k1WG5KSEFRTnFIYWc3ZUFSemNGVTNLelNiUUN2dnRSOW5fWUJTdlVDUTU2OVhuMHFuZFFwbFdsWDhlM2RESFJld0NaWm1DM3RrbjZUZXZIQmZwclBhMnd1OHRPcE1WZ1FjX0htU2M5UXFzdndxc2ZUOS1ic05CY0ZxUmcxNW1oZkVB?oc=5,other,
"The 2026 FIFA World Cup Will Take Over These 16 Cities in the U.S., Canada, and Mexico",ELLE Decor,2026-06-04 15:39:20,https://news.google.com/rss/articles/CBMimwFBVV95cUxNdDROZllXaVlEQkRTT0tsSjZmb09WX1hZUENBVFhYTlVhTXRVREh0c0IwZTQzOXBTR0lMOFh1bFJBYTJ5bVc3YmNzTW1lNk0xRm1zUU42Rnk3d2tBelNhQzlwc0Y4OGstMXdFSkNKbUdrNXNaRVpmSm5sZVY1YlZadzAzNDVPQ2dmOWJLZnUtT3hxRU1kSWt5bVNsMA?oc=5,other,
Ranking the 16 FIFA World Cup Host Cities,Sports Illustrated,2026-06-05 17:30:00,https://news.google.com/rss/articles/CBMicEFVX3lxTFBtaHRTRUdaNDlxYkl4TFBCQmJ3NWFRdldydV9qUmhIaHVybUZqdm8xbGh1NmR4Vy0xcUhqWFI1YUdMUzN5cUdhNk5BQkFBZVFJMkpTSWFqRk53Y2F2Zk5uR2xtQXE5WGhnLUVIZElVUEs?oc=5,other,
"Sweden World Cup 2026 Schedule: Locations, Dates, Times",FOX Sports,2026-06-05 01:37:00,https://news.google.com/rss/articles/CBMimAFBVV95cUxQMW8zN1lvZGFPeGdNdnhHcS02QzJ5TEtBRkJDeDRFTmFoYWNobko4REJRdVRLZ2t6OHlUaDBzMVppSkdjanVjVXVaVzRkMi0zeUJjODBWRFpuQnVQSkFRVk5BQXl3TU5ITG5mX3JlMXkzOV9EdDJqdk9RY0JhWS02YnpHa1BYdzh5a1hLN1U1c3NJMDQwOTdVYdIBmAFBVV95cUxNcjdjUmNQZjBWMTNCMk5VTlc4VC0yajlXZThYcktrX0c1WDIyOTVHVENMV0pSMDZuZlZidGFOdFFQMjNaYkxocFBhb254UHBldFdkbHhSOW82VHN6U2k4d0Y3VGI1bGhJM1RIb1hIdHJTSVByU1VoYW9xeHdHcGxWbGZ2RVhiX0FDZmo0djZRaVBWajg3NjdFaw?oc=5,other,
FIFA will now allow water bottles in World Cup stadiums after backlash – but not yet in Mexico - The Athletic,The New York Times,2026-06-05 23:40:41,https://news.google.com/rss/articles/CBMingFBVV95cUxQa0hKS3VEcjJnZmVWb0FQeDZHWmMtcVZyd2xjUDZ0dEh0TmJTVVZnLW1QR0xBb3hJWmpKd2d0UDBiQW50UnE4aFJkNklvTC1CdUlpXzgzalB5aUV2bTVFdE9fdGtSUXRYR21KZHIwTk5vTm1XWFBkOEl1MFk0YU9GQTNtWkU2Zkxpa2QzMldYcmRRRjN2R1BJN2t3RnlXdw?oc=5,venues,
WCup Venues Stadium Los Angeles Soccer,dailyrecordnews.com,2026-06-06 09:18:36,https://news.google.com/rss/articles/CBMi0AFBVV95cUxNRi1JNTZwN1RuXzc4N2J6bmFrMTFUa3FkalVTbUNhSmtMNTRRYmlXMTlEUy1ESm1ua1EzVHNoNkhZS3I1ZmozR3dRMER3WW04Z0xGQlNZUjdqUUMtNWg1Y3JrRnpKdTB0VnJZd1p2SGZqUThXR3NKVlN1RTV6TmJRbGJ6UVRYV2I0Q1VFQS1YZGxlcEt1bUROc3kzWEtwMnZqNExzSWtlaTdONThyOFZzVWNkLVJKVlkwMU83ekpDN25odVc2WXVtVWNvVnFrUjdm?oc=5,venues,
